mse,l2
1.9801975213340484e-05,4.17593240737915
0.00013056978059466928,10.723104476928711
0.00016012493870221078,11.874865531921387
0.0033442871645092964,54.26889419555664
0.010638942010700703,96.79399871826172
0.004793881438672543,64.9744873046875
0.005238172598183155,67.91866302490234
0.026077326387166977,151.54119873046875
0.02809395082294941,157.2916259765625
3.157629907946102e-05,5.27326774597168
0.0005564071470871568,22.13581657409668
0.00037065529613755643,18.066926956176758
0.0012250919826328754,32.8460807800293
0.00211670296266675,43.1746826171875
0.0016931090503931046,38.61372375488281
0.00237757689319551,45.75794219970703
0.0017319666221737862,39.0543098449707
0.009424378164112568,91.10150909423828
0.00029186945175752044,16.032215118408203
0.0004320661537349224,19.506275177001953
0.0010128568392246962,29.865737915039062
0.003760926192626357,57.5501708984375
0.005366071593016386,68.74283599853516
0.00806217547506094,84.26074981689453
0.00024872415815480053,14.799880027770996
0.0009606776293367147,29.086271286010742
0.0026743891648948193,48.53013610839844
0.0005043306155130267,21.074480056762695
0.000516735075507313,21.33207893371582
0.0013668753672391176,34.694740295410156
0.00021115173876751214,13.636300086975098
0.00037113664438948035,18.078655242919922
0.0017506146105006337,39.26399612426758
0.0001392975536873564,11.07569408416748
0.00012416907702572644,10.456971168518066
0.0011235550045967102,31.45548439025879
0.009641957469284534,92.14713287353516
0.014675053767859936,113.68130493164062
0.00824034959077835,85.1867446899414
0.0001690712961135432,12.20208740234375
7.295293471543118e-05,8.015315055847168
0.00018516043201088905,12.769482612609863
0.00011417680070735514,10.027395248413086
6.424484308809042e-05,7.521740436553955
8.03160437499173e-05,8.41008472442627
9.194575977744535e-05,8.998394966125488
0.00041599542601034045,19.14006805419922
0.0011715899454429746,32.120849609375
0.0007519394275732338,25.733013153076172
0.0013537176419049501,34.52735137939453
0.0016166046261787415,37.73124313354492
3.055646811844781e-05,5.187412261962891
8.70405783643946e-05,8.75507926940918
0.0003894424007739872,18.519140243530273
0.00020012343884445727,13.27541732788086
4.379131132736802e-05,6.210022449493408
0.00012036273983540013,10.295448303222656
0.0012415439123287797,33.06589126586914
0.0014052563346922398,35.178470611572266
0.004081349354237318,59.95164489746094
0.015256881713867188,115.9129867553711
0.15811578929424286,373.1529235839844
0.041702453047037125,191.6372833251953
0.012295141816139221,104.05572509765625
0.02221095934510231,139.8565673828125
0.008468554355204105,86.3582534790039
0.00010506441321922466,9.618935585021973
0.0018460492137819529,40.320030212402344
0.003935656044632196,58.87186050415039
0.0018317352514714003,40.16341018676758
0.00846676155924797,86.34911346435547
0.004469273611903191,62.73612594604492
0.00015369160973932594,11.633872032165527
0.00037948237149976194,18.280792236328125
0.00017682751058600843,12.478837013244629
0.009335928596556187,90.6729965209961
0.0023663039319217205,45.64933395385742
0.00640431884676218,75.0992660522461
0.011164416559040546,99.15559387207031
0.011446836404502392,100.40190124511719
0.019434519112110138,130.82359313964844
0.0002152233646484092,13.767146110534668
0.0003204025560989976,16.797597885131836
0.000678285607136786,24.440242767333984
3.947651566704735e-05,5.896151065826416
0.00010974428005283698,9.830829620361328
0.00015799672110006213,11.795686721801758
0.001273269997909665,33.4857063293457
0.002403530990704894,46.007015228271484
0.0077340127900242805,82.52806091308594
0.000278294290183112,15.654937744140625
0.0004970062873326242,20.920888900756836
0.0013152719475328922,34.033531188964844
0.00015047927445266396,11.511649131774902
0.0003927599755115807,18.59785270690918
0.00051693624118343,21.33622932434082
0.01043530460447073,95.86316680908203
0.06578141450881958,240.68600463867188
0.0057899234816432,71.4061508178711
0.00033327305573038757,17.131654739379883
0.00012741601676680148,10.59281063079834
0.013191926293075085,107.78376007080078
0.0001564470148878172,11.737695693969727
0.0014687399379909039,35.96430206298828
0.0008103256695903838,26.713390350341797
0.0008579861023463309,27.48775863647461
0.0009438281995244324,28.830068588256836
0.0012105775531381369,32.65092849731445
0.00039745308458805084,18.708637237548828
0.0010303857270628214,30.123062133789062
0.0007336115813814104,25.417469024658203
4.51099913334474e-05,6.302829742431641
0.0003778710961341858,18.241941452026367
0.00014079605170991272,11.13510799407959
0.006284821778535843,74.39533233642578
0.009336184710264206,90.67424011230469
0.013462696224451065,108.88429260253906
0.0003848317719530314,18.409189224243164
0.0010162288090214133,29.9154109954834
0.0012378469109535217,33.016624450683594
0.0042886813171207905,61.45554733276367
0.04968945309519768,209.18536376953125
0.0027824006974697113,49.50043869018555
0.00239688903093338,45.94340515136719
0.009376198053359985,90.86833953857422
0.003959578927606344,59.05051803588867
0.0005692985723726451,22.39078140258789
0.0012772469781339169,33.537960052490234
0.0021456924732774496,43.469329833984375
5.084394433652051e-05,6.691428184509277
0.003233551513403654,53.362857818603516
0.0016284080920740962,37.868736267089844
0.0006961768958717585,24.76047706604004
0.003108068834990263,52.31720733642578
0.002760405885055661,49.30440139770508
0.0002961578720714897,16.149564743041992
0.003505981294438243,55.56534194946289
0.005977198015898466,72.55177307128906
0.00034239652450196445,17.36456298828125
9.732458420330659e-05,9.257857322692871
0.00042396114440634847,19.322452545166016
0.0004825092328246683,20.613513946533203
0.0050034476444125175,66.37948608398438
0.001840953598730266,40.26434326171875
0.016297245398163795,119.79985809326172
0.004264484625309706,61.28193664550781
0.016791749745607376,121.60380554199219
0.0008330505224876106,27.085376739501953
0.0011645678896456957,32.024444580078125
0.0012943680630996823,33.761993408203125
0.005566973239183426,70.01785278320312
0.007902825251221657,83.42388153076172
0.004817345179617405,65.13330078125
0.002953859744593501,51.00281524658203
0.0022020451724529266,44.03645324707031
0.01255158893764019,105.13529968261719
0.014933278784155846,114.6771240234375
0.010123168118298054,94.41857147216797
0.01928223855793476,130.31005859375
0.0011419652728363872,31.712146759033203
0.0007929945131763816,26.42617416381836
0.006561691872775555,76.01636505126953
