mse,l2
0.0003095004358328879,16.50934410095215
0.0004432378918863833,19.756847381591797
0.001198917394503951,32.49330139160156
0.0015398127725347877,36.824188232421875
0.0023319616448134184,45.31686782836914
0.0028308876790106297,49.92987823486328
0.007277421187609434,80.0549087524414
0.032866720110177994,170.12863159179688
0.02030399814248085,133.71804809570312
0.0002231056132586673,14.016980171203613
0.0004764324694406241,20.48329734802246
0.0008844955009408295,27.909175872802734
0.0001910902064992115,12.972342491149902
0.0011926590232178569,32.408382415771484
0.00043271586764603853,19.52093505859375
0.003035851288586855,51.7058219909668
0.001528879744000733,36.6932258605957
0.005236418452113867,67.90728759765625
9.962711919797584e-05,9.366729736328125
0.00026944978162646294,15.40416431427002
0.0009349428000859916,28.694042205810547
0.0015922270249575377,37.4456787109375
0.0010983952088281512,31.101299285888672
0.003505781991407275,55.56376647949219
0.0002434732305118814,14.642823219299316
0.0014566945610567927,35.816524505615234
0.0022037255112081766,44.05324935913086
0.00016038023750297725,11.88432788848877
0.00012122939369874075,10.332447052001953
0.00022332854859996587,14.023981094360352
3.8315811252687126e-05,5.808824062347412
5.480883555719629e-05,6.947434902191162
0.0003059966256842017,16.41562843322754
0.00018562210607342422,12.785391807556152
0.0021418146789073944,43.430030822753906
4.9812519137049094e-05,6.623208999633789
0.0013727754121646285,34.76953887939453
0.001103806309401989,31.177812576293945
0.005338083487004042,68.56332397460938
0.0008924791472963989,28.034849166870117
0.0006317641236819327,23.587215423583984
0.0012216789182275534,32.800296783447266
8.191705273929983e-05,8.493494033813477
0.00018760564853437245,12.853522300720215
0.00024291603767778724,14.626058578491211
0.00025441692559979856,14.968290328979492
0.00016281275020446628,11.974114418029785
0.0008466221042908728,27.30511474609375
0.0025448333472013474,47.34006881713867
0.005549377761781216,69.90711212158203
0.013033228926360607,107.13348388671875
0.0001626755838515237,11.969069480895996
0.00037461065221577883,18.163070678710938
0.0008917142986319959,28.02283477783203
2.8172846668894636e-06,1.5751233100891113
9.817646969167981e-06,2.9403762817382812
2.1464555175043643e-05,4.347705841064453
0.0018695478793233633,40.57583999633789
0.0023199820425361395,45.200321197509766
0.00808150414377451,84.3616943359375
0.029035838320851326,159.90660095214844
0.013328594155609608,108.34063720703125
0.037119291722774506,180.80026245117188
0.01994805410504341,132.540771484375
0.003530033165588975,55.755615234375
0.009976030327379704,93.72988891601562
8.26194736873731e-05,8.529830932617188
0.00042155871051363647,19.267627716064453
0.002652015769854188,48.32671356201172
0.004268226679414511,61.30881881713867
0.002628081012517214,48.1081428527832
0.006362328305840492,74.8526611328125
0.00014048372395336628,11.122750282287598
0.00038613349897786975,18.440298080444336
0.0002402515965513885,14.545623779296875
0.0017663472099229693,39.44002914428711
0.001172066549770534,32.127384185791016
0.002005819696933031,42.028621673583984
0.0062935142777860165,74.44676208496094
0.011032920330762863,98.56993103027344
0.0010951103176921606,31.054758071899414
0.00017138199473265558,12.285187721252441
0.00032276465208269656,16.859403610229492
0.0007304014870896935,25.361797332763672
0.025251656770706177,149.12283325195312
0.0001367578806821257,10.974264144897461
4.4770087697543204e-05,6.279038906097412
0.0012792536290362477,33.56429672241211
0.001072562881745398,30.7333984375
0.002499457448720932,46.91611862182617
0.00011396262561902404,10.017986297607422
0.00021648878464475274,13.8075590133667
0.0006145192892290652,23.2630672454834
0.00012540719762910157,10.508976936340332
8.024906128412113e-05,8.406577110290527
0.00030455144587904215,16.376819610595703
0.010250657796859741,95.01126098632812
0.04665186628699303,202.69065856933594
0.006678716279566288,76.69123077392578
0.00017805163224693388,12.521956443786621
0.00034362971200607717,17.39580535888672
0.0016357948770746589,37.95452880859375
0.0001268838532269001,10.570667266845703
0.00011610775982262567,10.111831665039062
0.0006114851566962898,23.20556640625
0.00041930703446269035,19.216100692749023
0.0008765779202803969,27.783981323242188
