file,cosine_similarity,l2_distance
sound_741_2.wav,0.39252763986587524,1.1022454500198364
sound_742_0.wav,0.41240406036376953,1.0840625762939453
sound_742_1.wav,0.7462176084518433,0.7124358415603638
sound_742_2.wav,0.4584876596927643,1.040684700012207
sound_743_0.wav,0.4638690948486328,1.0355007648468018
sound_743_1.wav,0.7095668911933899,0.7621457576751709
sound_743_2.wav,0.46733999252319336,1.032143473625183
sound_744_0.wav,0.39682385325431824,1.0983407497406006
sound_744_1.wav,0.5822606682777405,0.9140451550483704
sound_744_2.wav,0.4798938035964966,1.01990807056427
sound_745_0.wav,0.8734545111656189,0.5030814409255981
sound_745_1.wav,0.738905131816864,0.7226270437240601
sound_745_2.wav,0.8394885659217834,0.5665889978408813
sound_746_0.wav,0.28065750002861023,1.1994520425796509
sound_746_1.wav,0.4200761318206787,1.0769623517990112
sound_746_2.wav,0.42428404092788696,1.0730479955673218
sound_747_0.wav,0.8888330459594727,0.4715231955051422
sound_747_1.wav,0.6888755559921265,0.7888277173042297
sound_747_2.wav,0.7682514190673828,0.6808062791824341
sound_748_0.wav,0.37308162450790405,1.119748592376709
sound_748_1.wav,0.4492691457271576,1.0495054721832275
sound_748_2.wav,0.3753456175327301,1.117724895477295
sound_749_0.wav,0.5200545191764832,0.9797402620315552
sound_749_1.wav,0.6802746057510376,0.7996567487716675
sound_749_2.wav,0.4674863815307617,1.0320014953613281
sound_74_0.wav,0.46983516216278076,1.029723048210144
sound_74_1.wav,0.5392947196960449,0.9599012732505798
sound_74_2.wav,0.6597947478294373,0.8248700499534607
sound_750_0.wav,0.17889654636383057,1.2814862728118896
sound_750_1.wav,0.7146705985069275,0.7554197907447815
sound_750_2.wav,0.4115372896194458,1.0848619937896729
sound_751_0.wav,0.7790252566337585,0.6647928357124329
sound_751_1.wav,0.5538815259933472,0.9445829391479492
sound_751_2.wav,0.5692538619041443,0.9281660914421082
sound_752_0.wav,0.33811232447624207,1.1505544185638428
sound_752_1.wav,0.3697028160095215,1.1227619647979736
sound_752_2.wav,0.4550725817680359,1.0439611673355103
sound_753_0.wav,0.8191621899604797,0.6013945937156677
sound_753_1.wav,0.844069242477417,0.5584455132484436
sound_753_2.wav,0.794486939907074,0.6411131620407104
sound_754_0.wav,0.39120984077453613,1.103440284729004
sound_754_1.wav,0.8475937843322754,0.5520983934402466
sound_754_2.wav,0.736825168132782,0.7254995703697205
sound_755_0.wav,0.29564782977104187,1.1868884563446045
sound_755_1.wav,0.41359323263168335,1.0829651355743408
sound_755_2.wav,0.4584655165672302,1.040705919265747
sound_756_0.wav,0.34982410073280334,1.1403297185897827
sound_756_1.wav,0.42148178815841675,1.0756562948226929
sound_756_2.wav,0.547016441822052,0.9518229961395264
sound_757_0.wav,0.6149669289588928,0.8775340914726257
sound_757_1.wav,0.8921228051185608,0.46449384093284607
sound_757_2.wav,0.8125374913215637,0.6123113036155701
sound_758_0.wav,0.20347103476524353,1.2621641159057617
sound_758_1.wav,0.18228505551815033,1.2788392305374146
sound_758_2.wav,0.24942874908447266,1.225211262702942
sound_759_0.wav,0.4322928786277771,1.0655581951141357
sound_759_1.wav,0.3671294152736664,1.1250516176223755
sound_759_2.wav,0.7183129787445068,0.7505825757980347
sound_75_0.wav,0.8331394195556641,0.5776862502098083
sound_75_1.wav,0.7456993460655212,0.713162899017334
sound_75_2.wav,0.5217224955558777,0.9780362844467163
sound_760_0.wav,0.687231183052063,0.7909093499183655
sound_760_1.wav,0.7642817497253418,0.6866124868392944
sound_760_2.wav,0.45069587230682373,1.0481451749801636
sound_761_0.wav,0.8033915758132935,0.6270700693130493
sound_761_1.wav,0.40633639693260193,1.0896453857421875
sound_761_2.wav,0.7347098588943481,0.7284095287322998
sound_762_0.wav,0.4647359251976013,1.0346633195877075
sound_762_1.wav,0.5509034991264343,0.9477304816246033
sound_762_2.wav,0.3615849018096924,1.1299691200256348
sound_763_0.wav,0.37303096055984497,1.1197936534881592
sound_763_1.wav,0.8276774287223816,0.5870649814605713
sound_763_2.wav,0.5688329339027405,0.9286195635795593
sound_764_0.wav,0.7216310501098633,0.7461487650871277
sound_764_1.wav,0.8515883684158325,0.5448148846626282
sound_764_2.wav,0.8612773418426514,0.5267308950424194
sound_765_0.wav,0.6913913488388062,0.7856317758560181
sound_765_1.wav,0.632917046546936,0.8568348288536072
sound_765_2.wav,0.832471489906311,0.5788410305976868
sound_766_0.wav,0.9076540470123291,0.4297579824924469
sound_766_1.wav,0.7286430597305298,0.7366913557052612
